YEAR,MO,DY,HR,WDG temp,OIL TEMP,ambient TMP,AVG Current,Fault type
2020,1,25,4,67,43,24,225,NO FAULT
2020,1,25,5,67,35,24,229,NO FAULT
2020,1,25,6,67,37,23,224,NO FAULT
2020,1,25,7,68,42,22,220,NO FAULT
2020,1,25,8,67,35,21,210,NO FAULT
2020,1,25,9,67,37,21,227,NO FAULT
2020,1,25,10,69,38,20,218,NO FAULT
2020,1,25,11,67,43,19,217,NO FAULT
2020,1,25,12,67,36,19,220,NO FAULT
2020,1,25,13,70,45,19,215,NO FAULT
2020,1,25,14,67,37,19,228,NO FAULT
2020,1,25,15,69,43,18,210,NO FAULT
2020,1,25,16,68,36,18,228,NO FAULT
2020,1,25,17,68,39,21,211,NO FAULT
2020,1,25,18,69,39,23,227,NO FAULT
2020,1,25,19,70,44,26,212,NO FAULT
2020,1,25,20,70,43,28,224,NO FAULT
2020,1,25,21,68,36,29,222,NO FAULT
2020,1,25,22,68,37,30,228,NO FAULT
2020,1,25,23,68,39,31,211,NO FAULT
2020,1,26,0,67,41,31,230,NO FAULT
2020,1,26,1,69,36,30,217,NO FAULT
2020,1,26,2,67,42,29,214,NO FAULT
2020,1,26,3,69,44,24,223,NO FAULT
2020,1,26,4,68,41,22,210,NO FAULT
2020,1,26,5,67,42,20,229,NO FAULT
2020,1,26,6,68,38,19,218,NO FAULT
2020,1,26,7,68,36,19,220,NO FAULT
2020,1,26,8,67,44,18,227,NO FAULT
2020,1,26,9,69,37,17,230,NO FAULT
2020,1,26,10,68,37,16,218,NO FAULT
2020,1,26,11,69,45,16,216,NO FAULT
2020,1,26,12,69,38,16,212,NO FAULT
2020,1,26,13,67,40,15,218,NO FAULT
2020,1,26,14,70,40,15,229,NO FAULT
2020,1,26,15,68,45,15,217,NO FAULT
2020,1,26,16,69,45,16,214,NO FAULT
2020,1,26,17,68,36,19,215,NO FAULT
2020,1,26,18,70,38,23,211,NO FAULT
2020,1,26,19,70,42,26,229,NO FAULT
2020,1,26,20,67,41,28,220,NO FAULT
2020,1,26,21,70,39,30,210,NO FAULT
2020,1,26,22,69,44,31,228,NO FAULT
2020,1,26,23,68,42,31,217,NO FAULT
2020,1,27,0,70,36,31,217,NO FAULT
2020,1,27,1,70,39,31,221,NO FAULT
2020,1,27,2,69,42,29,220,NO FAULT
2020,1,27,3,70,44,24,215,NO FAULT
2020,1,27,4,70,36,22,227,NO FAULT
2020,1,27,5,69,39,21,214,NO FAULT
2020,1,27,6,69,42,20,230,NO FAULT
2020,1,27,7,67,38,19,218,NO FAULT
2020,1,27,8,67,41,17,217,NO FAULT
2020,1,27,9,67,43,16,222,NO FAULT
2020,1,27,10,68,42,16,217,NO FAULT
2020,1,27,11,69,35,15,219,NO FAULT
2020,1,27,12,69,40,16,210,NO FAULT
2020,1,27,13,67,42,15,211,NO FAULT
2020,1,27,14,68,39,15,221,NO FAULT
2020,1,27,15,68,39,15,212,NO FAULT
2020,1,27,16,67,35,17,228,NO FAULT
2020,1,27,17,68,36,20,211,NO FAULT
2020,1,27,18,77,44,23,221,NO FAULT
2020,1,27,19,74,37,26,224,NO FAULT
2020,1,27,20,68,37,28,223,NO FAULT
2020,1,27,21,67,36,30,229,NO FAULT
2020,1,27,22,67,39,31,223,NO FAULT
2020,1,27,23,67,44,31,217,NO FAULT
2020,1,28,0,70,37,31,215,NO FAULT
2020,1,28,1,67,36,31,230,NO FAULT
2020,1,28,2,69,42,29,224,NO FAULT
2020,1,28,3,68,43,25,213,NO FAULT
2020,1,28,4,70,36,23,227,NO FAULT
2020,1,28,5,67,44,22,222,NO FAULT
2020,1,28,6,69,43,21,217,NO FAULT
2020,1,28,7,69,36,21,211,NO FAULT
2020,1,28,8,67,38,21,228,NO FAULT
2020,1,28,9,67,43,20,217,NO FAULT
2020,1,28,10,68,38,19,218,NO FAULT
2020,1,28,11,69,44,19,223,NO FAULT
2020,1,28,12,68,36,18,230,NO FAULT
2020,1,28,13,69,38,17,229,NO FAULT
2020,1,28,14,70,40,24,222,NO FAULT
2020,1,28,15,70,44,24,212,NO FAULT
2020,1,28,16,70,35,24,227,NO FAULT
2020,1,28,17,70,36,24,211,NO FAULT
2020,1,28,18,70,38,24,221,NO FAULT
2020,1,28,19,70,36,17,230,NO FAULT
2020,1,28,20,69,37,17,212,NO FAULT
2020,1,28,21,69,36,17,224,NO FAULT
2020,1,28,22,70,44,20,213,NO FAULT
2020,1,28,23,69,39,24,229,NO FAULT
2020,1,29,0,70,38,27,222,NO FAULT
2020,1,29,1,67,40,29,217,NO FAULT
2020,1,29,2,67,40,30,219,NO FAULT
2020,1,29,3,69,39,31,215,NO FAULT
2020,1,29,4,69,38,32,223,NO FAULT
2020,1,29,5,67,35,32,229,NO FAULT
2020,1,29,6,80,56,20,261,HEATING
2020,1,29,7,80,54,20,276,HEATING
2020,1,29,8,80,54,20,270,HEATING
2020,1,29,9,80,56,20,260,HEATING
2020,1,29,10,98,64,20,340,OVER LOADING
2020,1,29,11,98,64,20,340,OVER LOADING
2020,1,29,12,98,64,20,340,OVER LOADING
2020,1,29,13,98,64,20,340,OVER LOADING
2020,1,29,14,68,40,31,215,NO FAULT
2020,1,29,15,69,41,30,223,NO FAULT
2020,1,29,16,70,44,26,228,NO FAULT
2020,1,29,17,67,41,25,223,NO FAULT
2020,1,29,18,67,35,24,218,NO FAULT
2020,1,29,19,70,36,22,220,NO FAULT
2020,1,29,20,70,44,21,224,NO FAULT
2020,1,29,21,70,39,21,226,NO FAULT
2020,1,29,22,68,45,21,227,NO FAULT
2020,1,29,23,68,45,20,214,NO FAULT
2020,1,30,0,69,37,20,222,NO FAULT
2020,1,30,1,70,43,20,216,NO FAULT
2020,1,30,2,70,43,19,221,NO FAULT
2020,1,30,3,68,45,19,212,NO FAULT
2020,1,30,4,69,39,19,215,NO FAULT
2020,1,30,5,69,45,19,223,NO FAULT
2020,1,30,6,70,39,22,216,NO FAULT
2020,1,30,7,67,39,25,219,NO FAULT
2020,1,30,8,67,42,27,214,NO FAULT
2020,1,30,9,67,42,29,221,NO FAULT
2020,1,30,10,71,36,30,224,NO FAULT
2020,1,30,11,69,45,31,217,NO FAULT
2020,1,30,12,70,42,31,218,NO FAULT
2020,1,30,13,68,41,31,210,NO FAULT
2020,1,30,14,69,37,31,212,NO FAULT
2020,1,30,15,70,39,29,230,NO FAULT
2020,1,30,16,70,44,27,223,NO FAULT
2020,1,30,17,70,45,26,211,NO FAULT
2020,1,30,18,68,39,24,210,NO FAULT
2020,1,30,19,69,39,23,226,NO FAULT
2020,1,30,20,67,38,22,221,NO FAULT
2020,1,30,21,70,41,21,222,NO FAULT
2020,1,30,22,74,40,21,222,NO FAULT
2020,1,30,23,68,43,20,230,NO FAULT
2020,1,31,0,68,42,20,215,NO FAULT
2020,1,31,1,93,60,20,290,OVER HEATING
2020,1,31,2,93,59,20,289,OVER HEATING
2020,1,31,3,93,58,20,288,OVER HEATING
2020,1,31,4,93,60,20,290,OVER HEATING
2020,1,31,5,93,59,20,289,OVER HEATING
2020,1,31,6,92,58,20,288,OVER HEATING
2020,1,31,7,68,41,20,214,NO FAULT
2020,1,31,8,69,44,19,212,NO FAULT
2020,1,31,9,67,37,19,224,NO FAULT
2020,1,31,10,70,41,18,214,NO FAULT
2020,1,31,11,71,45,19,214,NO FAULT
2020,1,31,12,68,35,22,226,NO FAULT
2020,1,31,13,68,39,25,216,NO FAULT
2020,1,31,14,69,36,28,220,NO FAULT
2020,1,31,15,68,41,29,217,NO FAULT
2020,1,31,16,67,36,31,229,NO FAULT
2020,1,31,17,69,39,32,212,NO FAULT
2020,1,31,18,88,40,32,220,NO FAULT
2020,1,31,19,87,45,32,219,NO FAULT
2020,1,31,20,70,44,32,210,NO FAULT
2020,1,31,21,67,35,30,219,NO FAULT
2020,1,31,22,69,43,27,211,NO FAULT
2020,1,31,23,67,40,25,214,NO FAULT
2020,2,1,0,70,40,24,213,NO FAULT
2020,2,1,1,67,44,23,213,NO FAULT
2020,2,1,2,69,41,22,215,NO FAULT
2020,2,1,3,68,35,22,218,NO FAULT
2020,2,1,4,69,41,21,215,NO FAULT
2020,2,1,5,68,37,21,226,NO FAULT
2020,2,1,6,68,37,21,222,NO FAULT
2020,2,1,7,73,40,20,228,NO FAULT
2020,2,1,8,68,44,20,213,NO FAULT
2020,2,1,9,69,43,19,220,NO FAULT
2020,2,1,10,68,35,19,218,NO FAULT
2020,2,1,11,67,35,19,223,NO FAULT
2020,2,1,12,70,37,22,213,NO FAULT
2020,2,1,13,68,36,25,223,NO FAULT
2020,2,1,14,68,41,28,214,NO FAULT
2020,2,1,15,68,43,30,228,NO FAULT
2020,2,1,16,67,36,32,220,NO FAULT
2020,2,1,17,90,54,20,276,HEATING
2020,2,1,18,90,54,20,270,HEATING
2020,2,1,19,90,56,20,260,HEATING
2020,2,1,20,90,60,20,290,OVER HEATING
2020,2,1,21,91,59,20,289,OVER HEATING
2020,2,1,22,92,58,20,288,OVER HEATING
2020,2,1,23,68,39,33,218,NO FAULT
2020,2,2,0,69,36,33,219,NO FAULT
2020,2,2,1,67,42,33,211,NO FAULT
2020,2,2,2,69,35,32,219,NO FAULT
2020,2,2,3,67,38,31,212,NO FAULT
2020,2,2,4,68,45,28,210,NO FAULT
2020,2,2,5,68,38,26,226,NO FAULT
2020,2,2,6,67,40,24,217,NO FAULT
2020,2,2,7,70,36,23,227,NO FAULT
2020,2,2,8,120,79,21,490,SHORT CIRCUIT
2020,2,2,9,69,37,22,219,NO FAULT
2020,2,2,10,68,37,21,223,NO FAULT
2020,2,2,11,67,42,21,223,NO FAULT
2020,2,2,12,70,37,21,230,NO FAULT
2020,2,2,13,68,43,21,210,NO FAULT
2020,2,2,14,70,44,20,216,NO FAULT
2020,2,2,15,68,39,20,211,NO FAULT
2020,2,2,16,68,42,19,224,NO FAULT
2020,2,2,17,69,39,19,227,NO FAULT
2020,2,2,18,69,35,19,223,NO FAULT
2020,2,2,19,69,43,22,218,NO FAULT
2020,2,2,20,69,45,24,227,NO FAULT
2020,2,2,21,67,43,27,230,NO FAULT
2020,2,2,22,68,45,29,220,NO FAULT
2020,2,2,23,68,35,31,228,NO FAULT
2020,2,3,0,70,41,32,215,NO FAULT
2020,2,3,1,69,38,33,211,NO FAULT
2020,2,3,2,70,41,33,213,NO FAULT
2020,2,3,3,69,44,32,215,NO FAULT
2020,2,3,4,69,36,30,210,NO FAULT
2020,2,3,5,67,39,26,230,NO FAULT
2020,2,3,6,69,38,24,229,NO FAULT
2020,2,3,7,68,38,23,228,NO FAULT
2020,2,3,8,69,44,23,226,NO FAULT
2020,2,3,9,70,44,22,212,NO FAULT
2020,2,3,10,67,44,21,211,NO FAULT
2020,2,3,11,69,39,20,227,NO FAULT
2020,2,3,12,70,35,20,229,NO FAULT
2020,2,3,13,69,40,19,224,NO FAULT
2020,2,3,14,69,39,19,223,NO FAULT
2020,2,3,15,77,54,28,276,HEATING
2020,2,3,16,77,54,28,270,HEATING
2020,2,3,17,78,56,24,260,HEATING
2020,2,3,18,98,64,20,340,OVER LOADING
2020,2,3,19,98,64,20,340,OVER LOADING
2020,2,3,20,98,64,20,340,OVER LOADING
2020,2,3,21,68,39,18,216,NO FAULT
2020,2,3,22,69,36,19,219,NO FAULT
2020,2,3,23,67,36,19,221,NO FAULT
2020,2,4,0,67,36,18,221,NO FAULT
2020,2,4,1,67,37,19,221,NO FAULT
2020,2,4,2,70,45,21,226,NO FAULT
2020,2,4,3,68,43,24,215,NO FAULT
2020,2,4,4,68,45,27,228,NO FAULT
2020,2,4,5,70,38,29,223,NO FAULT
2020,2,4,6,70,36,30,214,NO FAULT
2020,2,4,7,70,45,31,217,NO FAULT
2020,2,4,8,67,38,32,227,NO FAULT
2020,2,4,9,69,45,32,216,NO FAULT
2020,2,4,10,69,40,31,230,NO FAULT
2020,2,4,11,67,43,30,230,NO FAULT
2020,2,4,12,67,44,27,215,NO FAULT
2020,2,4,13,67,37,25,222,NO FAULT
2020,2,4,14,69,38,24,221,NO FAULT
2020,2,4,15,68,43,23,225,NO FAULT
2020,2,4,16,67,37,23,220,NO FAULT
2020,2,4,17,74,43,22,213,NO FAULT
2020,2,4,18,70,44,21,210,NO FAULT
2020,2,4,19,69,36,20,219,NO FAULT
2020,2,4,20,67,39,20,221,NO FAULT
2020,2,4,21,68,41,19,219,NO FAULT
2020,2,4,22,70,37,19,230,NO FAULT
2020,2,4,23,70,39,19,219,NO FAULT
2020,2,5,0,69,39,18,224,NO FAULT
2020,2,5,1,67,45,19,230,NO FAULT
2020,2,5,2,69,43,21,223,NO FAULT
2020,2,5,3,70,37,24,212,NO FAULT
2020,2,5,4,70,38,26,223,NO FAULT
2020,2,5,5,68,41,28,222,NO FAULT
2020,2,5,6,67,37,30,224,NO FAULT
2020,2,5,7,69,45,31,217,NO FAULT
2020,2,5,8,70,35,31,228,NO FAULT
2020,2,5,9,72,36,31,214,NO FAULT
2020,2,5,10,69,45,31,215,NO FAULT
2020,2,5,11,70,36,29,229,NO FAULT
2020,2,5,12,67,45,25,220,NO FAULT
2020,2,5,13,68,43,23,214,NO FAULT
2020,2,5,14,70,40,22,217,NO FAULT
2020,2,5,15,70,45,21,227,NO FAULT
2020,2,5,16,69,42,21,221,NO FAULT
2020,2,5,17,70,39,20,224,NO FAULT
2020,2,5,18,67,38,19,227,NO FAULT
2020,2,5,19,69,36,19,222,NO FAULT
2020,2,5,20,68,42,18,229,NO FAULT
2020,2,5,21,70,37,18,222,NO FAULT
2020,2,5,22,69,36,18,211,NO FAULT
2020,2,5,23,68,37,18,221,NO FAULT
2020,2,6,0,70,35,17,214,NO FAULT
2020,2,6,1,70,39,18,221,NO FAULT
2020,2,6,2,69,39,21,210,NO FAULT
2020,2,6,3,70,36,24,212,NO FAULT
2020,2,6,4,68,42,26,218,NO FAULT
2020,2,6,5,70,39,28,210,NO FAULT
2020,2,6,6,69,36,30,224,NO FAULT
2020,2,6,7,68,35,31,223,NO FAULT
2020,2,6,8,70,37,32,229,NO FAULT
2020,2,6,9,70,36,32,214,NO FAULT
2020,2,6,10,68,36,31,226,NO FAULT
2020,2,6,11,68,38,30,215,NO FAULT
2020,2,6,12,68,35,26,215,NO FAULT
2020,2,6,13,68,43,24,224,NO FAULT
2020,2,6,14,70,36,23,229,NO FAULT
2020,2,6,15,69,39,22,220,NO FAULT
2020,2,6,16,67,37,21,225,NO FAULT
2020,2,6,17,69,41,21,211,NO FAULT
2020,2,6,18,68,44,20,224,NO FAULT
2020,2,6,19,69,35,19,225,NO FAULT
2020,2,6,20,67,42,19,219,NO FAULT
2020,2,6,21,70,40,18,223,NO FAULT
2020,2,6,22,69,45,18,213,NO FAULT
2020,2,6,23,70,40,18,228,NO FAULT
2020,2,7,0,68,38,18,225,NO FAULT
2020,2,7,1,69,38,18,226,NO FAULT
2020,2,7,2,68,40,21,229,NO FAULT
2020,2,7,3,70,35,24,225,NO FAULT
2020,2,7,4,68,36,26,223,NO FAULT
2020,2,7,5,70,42,28,225,NO FAULT
2020,2,7,6,68,38,30,216,NO FAULT
2020,2,7,7,70,41,31,226,NO FAULT
2020,2,7,8,69,43,32,216,NO FAULT
2020,2,7,9,67,38,32,224,NO FAULT
2020,2,7,10,68,41,31,212,NO FAULT
2020,2,7,11,68,36,30,230,NO FAULT
2020,2,7,12,69,44,26,213,NO FAULT
2020,2,7,13,70,43,24,226,NO FAULT
2020,2,7,14,70,37,24,217,NO FAULT
2020,2,7,15,70,40,23,227,NO FAULT
2020,2,7,16,70,43,22,227,NO FAULT
2020,2,7,17,67,39,22,227,NO FAULT
2020,2,7,18,67,43,21,212,NO FAULT
2020,2,7,19,67,42,21,216,NO FAULT
2020,2,7,20,67,44,20,229,NO FAULT
2020,2,7,21,69,43,20,218,NO FAULT
2020,2,7,22,67,36,20,213,NO FAULT
2020,2,7,23,69,35,20,224,NO FAULT
2020,2,8,0,68,35,19,222,NO FAULT
2020,2,8,1,69,44,20,230,NO FAULT
2020,2,8,2,69,44,22,224,NO FAULT
2020,2,8,3,68,40,24,222,NO FAULT
2020,2,8,4,67,40,27,212,NO FAULT
2020,2,8,5,68,42,28,218,NO FAULT
2020,2,8,6,69,41,30,221,NO FAULT
2020,2,8,7,69,35,31,218,NO FAULT
2020,2,8,8,70,35,31,216,NO FAULT
2020,2,8,9,67,45,31,213,NO FAULT
2020,2,8,10,67,44,30,214,NO FAULT
2020,2,8,11,67,42,29,227,NO FAULT
2020,2,8,12,67,36,27,215,NO FAULT
2020,2,8,13,68,35,25,220,NO FAULT
2020,2,8,14,67,43,24,229,NO FAULT
2020,2,8,15,70,40,23,216,NO FAULT
2020,2,8,16,69,38,22,225,NO FAULT
2020,2,8,17,68,40,22,219,NO FAULT
2020,2,8,18,69,38,21,219,NO FAULT
2020,2,8,19,68,38,20,230,NO FAULT
2020,2,8,20,70,45,20,226,NO FAULT
2020,2,8,21,70,36,19,222,NO FAULT
2020,2,8,22,68,36,18,230,NO FAULT
2020,2,8,23,67,38,18,230,NO FAULT
2020,2,9,0,68,37,17,221,NO FAULT
2020,2,9,1,68,35,18,216,NO FAULT
2020,2,9,2,67,38,21,227,NO FAULT
2020,2,9,3,68,36,24,216,NO FAULT
2020,2,9,4,69,39,27,216,NO FAULT
2020,2,9,5,67,43,29,222,NO FAULT
2020,2,9,6,70,39,31,220,NO FAULT
2020,2,9,7,67,39,32,225,NO FAULT
2020,2,9,8,69,40,33,216,NO FAULT
2020,2,9,9,69,41,33,229,NO FAULT
2020,2,9,10,69,36,32,221,NO FAULT
2020,2,9,11,70,37,31,212,NO FAULT
2020,2,9,12,67,43,27,211,NO FAULT
2020,2,9,13,70,38,26,215,NO FAULT
2020,2,9,14,68,39,25,224,NO FAULT
2020,2,9,15,70,35,23,212,NO FAULT
2020,2,9,16,69,44,22,225,NO FAULT
2020,2,9,17,70,35,21,214,NO FAULT
2020,2,9,18,67,44,21,220,NO FAULT
2020,2,9,19,70,37,20,222,NO FAULT
2020,2,9,20,67,37,20,211,NO FAULT
2020,2,9,21,68,42,20,216,NO FAULT
2020,2,9,22,69,36,19,230,NO FAULT
2020,2,9,23,68,44,19,210,NO FAULT
2020,2,10,0,67,41,19,226,NO FAULT
2020,2,10,1,67,45,19,214,NO FAULT
2020,2,10,2,68,37,20,215,NO FAULT
2020,2,10,3,69,38,23,211,NO FAULT
2020,2,10,4,68,36,25,216,NO FAULT
2020,2,10,5,68,36,27,225,NO FAULT
2020,2,10,6,67,36,28,214,NO FAULT
2020,2,10,7,70,41,30,226,NO FAULT
2020,2,10,8,69,40,31,217,NO FAULT
2020,2,10,9,70,41,31,227,NO FAULT
2020,2,10,10,69,44,31,219,NO FAULT
2020,2,10,11,69,42,29,222,NO FAULT
2020,2,10,12,67,36,27,218,NO FAULT
2020,2,10,13,70,37,26,224,NO FAULT
2020,2,10,14,70,42,25,224,NO FAULT
2020,2,10,15,69,43,24,210,NO FAULT
2020,2,10,16,83,54,28,276,HEATING
2020,2,10,17,83,54,28,270,HEATING
2020,2,10,18,83,56,24,260,HEATING
2020,2,10,19,98,64,20,340,OVER LOADING
2020,2,10,20,98,64,20,340,OVER LOADING
2020,2,10,21,98,64,20,340,OVER LOADING
2020,2,10,22,68,41,23,211,NO FAULT
2020,2,10,23,67,45,23,212,NO FAULT
2020,2,11,0,67,35,22,219,NO FAULT
2020,2,11,1,67,40,22,219,NO FAULT
2020,2,11,2,67,35,21,213,NO FAULT
2020,2,11,3,70,41,21,212,NO FAULT
2020,2,11,4,68,42,20,224,NO FAULT
2020,2,11,5,67,38,20,227,NO FAULT
2020,2,11,6,69,44,20,220,NO FAULT
2020,2,11,7,67,36,20,218,NO FAULT
2020,2,11,8,70,38,22,215,NO FAULT
2020,2,11,9,70,37,25,227,NO FAULT
2020,2,11,10,67,42,27,228,NO FAULT
2020,2,11,11,69,43,30,222,NO FAULT
2020,2,11,12,68,40,31,226,NO FAULT
2020,2,11,13,68,40,32,229,NO FAULT
2020,2,11,14,67,41,33,210,NO FAULT
2020,2,11,15,68,37,33,226,NO FAULT
2020,2,11,16,68,42,32,221,NO FAULT
2020,2,11,17,70,43,31,228,NO FAULT
2020,2,11,18,69,42,28,223,NO FAULT
2020,2,11,19,70,42,26,211,NO FAULT
2020,2,11,20,67,41,25,211,NO FAULT
2020,2,11,21,69,42,24,230,NO FAULT
2020,2,11,22,67,41,23,211,NO FAULT
2020,2,11,23,68,40,22,223,NO FAULT
2020,2,12,0,68,35,21,222,NO FAULT
2020,2,12,1,67,38,21,217,NO FAULT
2020,2,12,2,69,40,21,213,NO FAULT
2020,2,12,3,69,45,21,221,NO FAULT
2020,2,12,4,68,38,20,226,NO FAULT
2020,2,12,5,68,41,20,213,NO FAULT
2020,2,12,6,67,43,20,221,NO FAULT
2020,2,12,7,68,37,20,225,NO FAULT
2020,2,12,8,67,44,23,221,NO FAULT
2020,2,12,9,67,39,25,214,NO FAULT
2020,2,12,10,70,35,27,223,NO FAULT
2020,2,12,11,69,35,29,218,NO FAULT
2020,2,12,12,68,38,31,217,NO FAULT
2020,2,12,13,70,39,32,216,NO FAULT
2020,2,12,14,69,36,32,211,NO FAULT
2020,2,12,15,68,42,32,226,NO FAULT
2020,2,12,16,69,45,32,223,NO FAULT
2020,2,12,17,67,39,30,223,NO FAULT
2020,2,12,18,70,43,27,217,NO FAULT
2020,2,12,19,67,39,25,228,NO FAULT
2020,2,12,20,68,38,25,211,NO FAULT
2020,2,12,21,70,42,24,217,NO FAULT
2020,2,12,22,67,37,24,220,NO FAULT
2020,2,12,23,68,40,23,217,NO FAULT
2020,2,13,0,67,35,22,221,NO FAULT
2020,2,13,1,67,43,21,217,NO FAULT
2020,2,13,2,69,39,21,230,NO FAULT
2020,2,13,3,67,40,20,230,NO FAULT
2020,2,13,4,68,42,20,224,NO FAULT
2020,2,13,5,68,35,20,217,NO FAULT
2020,2,13,6,69,39,19,228,NO FAULT
2020,2,13,7,70,43,20,218,NO FAULT
2020,2,13,8,70,42,22,210,NO FAULT
2020,2,13,9,67,41,25,210,NO FAULT
2020,2,13,10,70,35,27,221,NO FAULT
2020,2,13,11,68,39,30,210,NO FAULT
2020,2,13,12,67,43,31,230,NO FAULT
2020,2,13,13,67,40,32,211,NO FAULT
2020,2,13,14,68,35,33,214,NO FAULT
2020,2,13,15,70,42,33,211,NO FAULT
2020,2,13,16,67,45,32,227,NO FAULT
2020,2,13,17,68,40,31,210,NO FAULT
2020,2,13,18,70,38,28,212,NO FAULT
2020,2,13,19,68,40,26,227,NO FAULT
2020,2,13,20,68,35,26,227,NO FAULT
2020,2,13,21,68,44,25,214,NO FAULT
2020,2,13,22,70,37,24,217,NO FAULT
2020,2,13,23,70,36,23,226,NO FAULT
2020,2,14,0,70,41,22,224,NO FAULT
2020,2,14,1,71,42,21,226,NO FAULT
2020,2,14,2,67,45,21,225,NO FAULT
2020,2,14,3,70,36,21,223,NO FAULT
2020,2,14,4,69,44,20,211,NO FAULT
2020,2,14,5,68,39,20,212,NO FAULT
2020,2,14,6,68,36,20,222,NO FAULT
2020,2,14,7,68,35,20,218,NO FAULT
2020,2,14,8,70,44,22,222,NO FAULT
2020,2,14,9,71,35,25,225,NO FAULT
2020,2,14,10,93,60,20,290,OVER HEATING
2020,2,14,11,93,59,20,289,OVER HEATING
2020,2,14,12,93,58,20,288,OVER HEATING
2020,2,14,13,70,41,27,215,NO FAULT
2020,2,14,14,68,45,29,217,NO FAULT
2020,2,14,15,70,37,31,215,NO FAULT
2020,2,14,16,67,41,32,212,NO FAULT
2020,2,14,17,67,42,33,219,NO FAULT
2020,2,14,18,68,38,33,229,NO FAULT
2020,2,14,19,67,39,32,227,NO FAULT
2020,2,14,20,68,40,31,215,NO FAULT
2020,2,14,21,67,44,27,227,NO FAULT
2020,2,14,22,69,38,25,228,NO FAULT
2020,2,14,23,68,42,24,224,NO FAULT
2020,2,15,0,68,43,23,219,NO FAULT
2020,2,15,1,69,35,22,230,NO FAULT
2020,2,15,2,70,42,22,218,NO FAULT
2020,2,15,3,69,38,21,223,NO FAULT
2020,2,15,4,77,35,20,213,NO FAULT
2020,2,15,5,78,42,19,224,NO FAULT
2020,2,15,6,83,35,19,225,NO FAULT
2020,2,15,7,88,43,19,212,NO FAULT
2020,2,15,8,89,41,18,216,NO FAULT
2020,2,15,9,94,42,18,228,NO FAULT
2020,2,15,10,70,41,19,210,NO FAULT
2020,2,15,11,68,38,22,211,NO FAULT
2020,2,15,12,67,44,25,214,NO FAULT
2020,2,15,13,70,40,27,213,NO FAULT
2020,2,15,14,67,43,30,225,NO FAULT
2020,2,15,15,70,45,31,225,NO FAULT
2020,2,15,16,70,44,32,222,NO FAULT
2020,2,15,17,70,37,33,222,NO FAULT
2020,2,15,18,68,41,33,222,NO FAULT
2020,2,15,19,67,40,32,220,NO FAULT
2020,2,15,20,70,35,31,212,NO FAULT
2020,2,15,21,68,36,28,212,NO FAULT
2020,2,15,22,67,36,26,224,NO FAULT
2020,2,15,23,68,45,25,219,NO FAULT
2020,2,16,0,80,54,28,276,HEATING
2020,2,16,1,80,54,28,270,HEATING
2020,2,16,2,80,56,24,260,HEATING
2020,2,16,3,93,60,20,290,OVER HEATING
2020,2,16,4,93,59,20,289,OVER HEATING
2020,2,16,5,93,58,20,288,OVER HEATING
2020,2,16,6,70,36,25,222,NO FAULT
2020,2,16,7,70,37,24,229,NO FAULT
2020,2,16,8,68,38,23,213,NO FAULT
2020,2,16,9,68,37,22,215,NO FAULT
2020,2,16,10,70,42,21,226,NO FAULT
2020,2,16,11,67,35,21,218,NO FAULT
2020,2,16,12,67,44,20,225,NO FAULT
2020,2,16,13,70,37,20,214,NO FAULT
2020,2,16,14,68,42,19,217,NO FAULT
2020,2,16,15,70,44,19,215,NO FAULT
2020,2,16,16,68,40,19,215,NO FAULT
2020,2,16,17,70,42,22,224,NO FAULT
2020,2,16,18,68,44,25,220,NO FAULT
2020,2,16,19,70,36,28,216,NO FAULT
2020,2,16,20,70,40,30,229,NO FAULT
2020,2,16,21,68,40,32,217,NO FAULT
2020,2,16,22,68,43,33,217,NO FAULT
2020,2,16,23,67,45,34,225,NO FAULT
2020,2,17,0,68,37,34,219,NO FAULT
2020,2,17,1,68,40,33,226,NO FAULT
2020,2,17,2,68,44,32,222,NO FAULT
2020,2,17,3,68,45,27,213,NO FAULT
2020,2,17,4,69,38,25,223,NO FAULT
2020,2,17,5,68,38,24,220,NO FAULT
2020,2,17,6,67,38,23,212,NO FAULT
2020,2,17,7,70,41,22,217,NO FAULT
2020,2,17,8,69,38,21,225,NO FAULT
2020,2,17,9,70,35,20,227,NO FAULT
2020,2,17,10,70,38,19,229,NO FAULT
2020,2,17,11,69,43,18,222,NO FAULT
2020,2,17,12,70,40,18,230,NO FAULT
2020,2,17,13,69,44,18,220,NO FAULT
2020,2,17,14,68,39,18,220,NO FAULT
2020,2,17,15,70,41,17,215,NO FAULT
2020,2,17,16,69,36,18,228,NO FAULT
2020,2,17,17,69,35,21,214,NO FAULT
2020,2,17,18,68,44,25,229,NO FAULT
2020,2,17,19,70,36,27,215,NO FAULT
2020,2,17,20,68,42,30,210,NO FAULT
2020,2,17,21,67,36,32,230,NO FAULT
2020,2,17,22,68,40,33,224,NO FAULT
2020,2,17,23,69,38,34,229,NO FAULT
2020,2,18,0,67,40,34,217,NO FAULT
2020,2,18,1,67,44,33,218,NO FAULT
2020,2,18,2,67,41,32,226,NO FAULT
2020,2,18,3,69,38,28,216,NO FAULT
2020,2,18,4,70,39,26,220,NO FAULT
2020,2,18,5,67,36,26,229,NO FAULT
2020,2,18,6,67,39,24,213,NO FAULT
2020,2,18,7,67,35,23,227,NO FAULT
2020,2,18,8,70,45,23,228,NO FAULT
